Year,District,Programme,Stream,Number,Passed,Z-Score
2022,MATALE,MEDICINE (Uva Wellassa University of Sri Lanka),Bio Science,40329.0,25851.0,1.652
2022,KANDY,MEDICINE (Uva Wellassa University of Sri Lanka),Bio Science,40329.0,25851.0,
2022,NUWARA ELIYA,MEDICINE (Uva Wellassa University of Sri Lanka),Bio Science,40329.0,25851.0,1.383
2022,GALLE,MEDICINE (Uva Wellassa University of Sri Lanka),Bio Science,40329.0,25851.0,
2022,MATARA,MEDICINE (Uva Wellassa University of Sri Lanka),Bio Science,40329.0,25851.0,
2022,HAMBANTOTA,MEDICINE (Uva Wellassa University of Sri Lanka),Bio Science,40329.0,25851.0,
2022,JAFFNA,MEDICINE (Uva Wellassa University of Sri Lanka),Bio Science,40329.0,25851.0,
2022,KILINOCHCHI,MEDICINE (Uva Wellassa University of Sri Lanka),Bio Science,40329.0,25851.0,
2022,MANNAR,MEDICINE (Uva Wellassa University of Sri Lanka),Bio Science,40329.0,25851.0,
2022,MULLAITIVU,MEDICINE (Uva Wellassa University of Sri Lanka),Bio Science,40329.0,25851.0,
2022,VAVUNIYA,MEDICINE (Uva Wellassa University of Sri Lanka),Bio Science,40329.0,25851.0,
2022,TRINCOMALEE,MEDICINE (Uva Wellassa University of Sri Lanka),Bio Science,40329.0,25851.0,
2022,BATTICALOA,MEDICINE (Uva Wellassa University of Sri Lanka),Bio Science,40329.0,25851.0,
2022,AMPARA,MEDICINE (Uva Wellassa University of Sri Lanka),Bio Science,40329.0,25851.0,
2022,PUTTALAM,MEDICINE (Uva Wellassa University of Sri Lanka),Bio Science,40329.0,25851.0,
2022,KURUNEGALA,MEDICINE (Uva Wellassa University of Sri Lanka),Bio Science,40329.0,25851.0,
2022,ANURADHAPURA,MEDICINE (Uva Wellassa University of Sri Lanka),Bio Science,40329.0,25851.0,1.5985
2022,POLONNARUWA,MEDICINE (Uva Wellassa University of Sri Lanka),Bio Science,40329.0,25851.0,1.3959
2022,BADULLA,MEDICINE (Uva Wellassa University of Sri Lanka),Bio Science,40329.0,25851.0,
2022,MONARAGALA,MEDICINE (Uva Wellassa University of Sri Lanka),Bio Science,40329.0,25851.0,
2022,KEGALLE,MEDICINE (Uva Wellassa University of Sri Lanka),Bio Science,40329.0,25851.0,
2022,RATNAPURA,MEDICINE (Uva Wellassa University of Sri Lanka),Bio Science,40329.0,25851.0,1.8407
2022,COLOMBO,DENTAL SURGERY (University of Peradeniya),Bio Science,40329.0,25851.0,1.8311
2022,GAMPAHA,DENTAL SURGERY (University of Peradeniya),Bio Science,40329.0,25851.0,1.6275
2022,KALUTARA,DENTAL SURGERY (University of Peradeniya),Bio Science,40329.0,25851.0,1.7698
2022,MATALE,DENTAL SURGERY (University of Peradeniya),Bio Science,40329.0,25851.0,1.6329
2022,KANDY,DENTAL SURGERY (University of Peradeniya),Bio Science,40329.0,25851.0,1.786
2022,NUWARA ELIYA,DENTAL SURGERY (University of Peradeniya),Bio Science,40329.0,25851.0,1.3891
2022,GALLE,DENTAL SURGERY (University of Peradeniya),Bio Science,40329.0,25851.0,1.8319
2022,MATARA,DENTAL SURGERY (University of Peradeniya),Bio Science,40329.0,25851.0,1.8405
2022,HAMBANTOTA,DENTAL SURGERY (University of Peradeniya),Bio Science,40329.0,25851.0,1.7587
2022,JAFFNA,DENTAL SURGERY (University of Peradeniya),Bio Science,40329.0,25851.0,1.8086
2022,KILINOCHCHI,DENTAL SURGERY (University of Peradeniya),Bio Science,40329.0,25851.0,1.666
2022,MANNAR,DENTAL SURGERY (University of Peradeniya),Bio Science,40329.0,25851.0,1.6619
2022,MULLAITIVU,DENTAL SURGERY (University of Peradeniya),Bio Science,40329.0,25851.0,1.7586
2022,VAVUNIYA,DENTAL SURGERY (University of Peradeniya),Bio Science,40329.0,25851.0,
2022,TRINCOMALEE,DENTAL SURGERY (University of Peradeniya),Bio Science,40329.0,25851.0,1.6686
2022,BATTICALOA,DENTAL SURGERY (University of Peradeniya),Bio Science,40329.0,25851.0,1.7962
2022,AMPARA,DENTAL SURGERY (University of Peradeniya),Bio Science,40329.0,25851.0,1.7816
2022,PUTTALAM,DENTAL SURGERY (University of Peradeniya),Bio Science,40329.0,25851.0,1.6623
2022,KURUNEGALA,DENTAL SURGERY (University of Peradeniya),Bio Science,40329.0,25851.0,1.786
2022,ANURADHAPURA,DENTAL SURGERY (University of Peradeniya),Bio Science,40329.0,25851.0,1.5063
2022,POLONNARUWA,DENTAL SURGERY (University of Peradeniya),Bio Science,40329.0,25851.0,1.3714
2022,BADULLA,DENTAL SURGERY (University of Peradeniya),Bio Science,40329.0,25851.0,1.6678
2022,MONARAGALA,DENTAL SURGERY (University of Peradeniya),Bio Science,40329.0,25851.0,1.5849
2022,KEGALLE,DENTAL SURGERY (University of Peradeniya),Bio Science,40329.0,25851.0,1.7513
2022,RATNAPURA,DENTAL SURGERY (University of Peradeniya),Bio Science,40329.0,25851.0,1.7434
2022,COLOMBO,DENTAL SURGERY (University of Sri Jayewardenepura),Bio Science,40329.0,25851.0,1.8337
2022,GAMPAHA,DENTAL SURGERY (University of Sri Jayewardenepura),Bio Science,40329.0,25851.0,1.6219
2022,KALUTARA,DENTAL SURGERY (University of Sri Jayewardenepura),Bio Science,40329.0,25851.0,1.7682
2022,MATALE,DENTAL SURGERY (University of Sri Jayewardenepura),Bio Science,40329.0,25851.0,
2022,KANDY,DENTAL SURGERY (University of Sri Jayewardenepura),Bio Science,40329.0,25851.0,
2022,NUWARA ELIYA,DENTAL SURGERY (University of Sri Jayewardenepura),Bio Science,40329.0,25851.0,1.3789
2022,GALLE,DENTAL SURGERY (University of Sri Jayewardenepura),Bio Science,40329.0,25851.0,1.834
2022,MATARA,DENTAL SURGERY (University of Sri Jayewardenepura),Bio Science,40329.0,25851.0,1.8535
2022,HAMBANTOTA,DENTAL SURGERY (University of Sri Jayewardenepura),Bio Science,40329.0,25851.0,1.8254
2022,JAFFNA,DENTAL SURGERY (University of Sri Jayewardenepura),Bio Science,40329.0,25851.0,
2022,KILINOCHCHI,DENTAL SURGERY (University of Sri Jayewardenepura),Bio Science,40329.0,25851.0,
2022,MANNAR,DENTAL SURGERY (University of Sri Jayewardenepura),Bio Science,40329.0,25851.0,
2022,MULLAITIVU,DENTAL SURGERY (University of Sri Jayewardenepura),Bio Science,40329.0,25851.0,
2022,VAVUNIYA,DENTAL SURGERY (University of Sri Jayewardenepura),Bio Science,40329.0,25851.0,1.8206
2022,TRINCOMALEE,DENTAL SURGERY (University of Sri Jayewardenepura),Bio Science,40329.0,25851.0,
2022,BATTICALOA,DENTAL SURGERY (University of Sri Jayewardenepura),Bio Science,40329.0,25851.0,
2022,AMPARA,DENTAL SURGERY (University of Sri Jayewardenepura),Bio Science,40329.0,25851.0,
2022,PUTTALAM,DENTAL SURGERY (University of Sri Jayewardenepura),Bio Science,40329.0,25851.0,
2022,KURUNEGALA,DENTAL SURGERY (University of Sri Jayewardenepura),Bio Science,40329.0,25851.0,
2022,ANURADHAPURA,DENTAL SURGERY (University of Sri Jayewardenepura),Bio Science,40329.0,25851.0,
2022,POLONNARUWA,DENTAL SURGERY (University of Sri Jayewardenepura),Bio Science,40329.0,25851.0,
2022,BADULLA,DENTAL SURGERY (University of Sri Jayewardenepura),Bio Science,40329.0,25851.0,
2022,MONARAGALA,DENTAL SURGERY (University of Sri Jayewardenepura),Bio Science,40329.0,25851.0,
2022,KEGALLE,DENTAL SURGERY (University of Sri Jayewardenepura),Bio Science,40329.0,25851.0,
2022,RATNAPURA,DENTAL SURGERY (University of Sri Jayewardenepura),Bio Science,40329.0,25851.0,1.7317
2022,COLOMBO,VETERINARY SCIENCE (University of Peradeniya),Bio Science,40329.0,25851.0,1.7345
2022,GAMPAHA,VETERINARY SCIENCE (University of Peradeniya),Bio Science,40329.0,25851.0,1.6011
2022,KALUTARA,VETERINARY SCIENCE (University of Peradeniya),Bio Science,40329.0,25851.0,1.7211
2022,MATALE,VETERINARY SCIENCE (University of Peradeniya),Bio Science,40329.0,25851.0,1.5648
2022,KANDY,VETERINARY SCIENCE (University of Peradeniya),Bio Science,40329.0,25851.0,1.7446
2022,NUWARA ELIYA,VETERINARY SCIENCE (University of Peradeniya),Bio Science,40329.0,25851.0,1.3253
2022,GALLE,VETERINARY SCIENCE (University of Peradeniya),Bio Science,40329.0,25851.0,1.7523
2022,MATARA,VETERINARY SCIENCE (University of Peradeniya),Bio Science,40329.0,25851.0,1.7211
2022,HAMBANTOTA,VETERINARY SCIENCE (University of Peradeniya),Bio Science,40329.0,25851.0,1.7457
2022,JAFFNA,VETERINARY SCIENCE (University of Peradeniya),Bio Science,40329.0,25851.0,1.737
2022,KILINOCHCHI,VETERINARY SCIENCE (University of Peradeniya),Bio Science,40329.0,25851.0,1.647
2022,MANNAR,VETERINARY SCIENCE (University of Peradeniya),Bio Science,40329.0,25851.0,1.541
2022,MULLAITIVU,VETERINARY SCIENCE (University of Peradeniya),Bio Science,40329.0,25851.0,1.6464
2022,VAVUNIYA,VETERINARY SCIENCE (University of Peradeniya),Bio Science,40329.0,25851.0,1.7615
2022,TRINCOMALEE,VETERINARY SCIENCE (University of Peradeniya),Bio Science,40329.0,25851.0,1.6649
2022,BATTICALOA,VETERINARY SCIENCE (University of Peradeniya),Bio Science,40329.0,25851.0,1.7456
2022,AMPARA,VETERINARY SCIENCE (University of Peradeniya),Bio Science,40329.0,25851.0,1.7268
2022,PUTTALAM,VETERINARY SCIENCE (University of Peradeniya),Bio Science,40329.0,25851.0,1.6574
2022,KURUNEGALA,VETERINARY SCIENCE (University of Peradeniya),Bio Science,40329.0,25851.0,1.7427
2022,ANURADHAPURA,VETERINARY SCIENCE (University of Peradeniya),Bio Science,40329.0,25851.0,1.4687
2022,POLONNARUWA,VETERINARY SCIENCE (University of Peradeniya),Bio Science,40329.0,25851.0,1.332
2022,BADULLA,VETERINARY SCIENCE (University of Peradeniya),Bio Science,40329.0,25851.0,1.6002
2022,MONARAGALA,VETERINARY SCIENCE (University of Peradeniya),Bio Science,40329.0,25851.0,1.5756
2022,KEGALLE,VETERINARY SCIENCE (University of Peradeniya),Bio Science,40329.0,25851.0,1.7214
2022,RATNAPURA,VETERINARY SCIENCE (University of Peradeniya),Bio Science,40329.0,25851.0,1.7202
2022,COLOMBO,BIOCHEMISTRY & MOLECULAR BIOLOGY (University of Colombo),Bio Science,40329.0,25851.0,1.7704
2022,GAMPAHA,BIOCHEMISTRY & MOLECULAR BIOLOGY (University of Colombo),Bio Science,40329.0,25851.0,1.598
2022,KALUTARA,BIOCHEMISTRY & MOLECULAR BIOLOGY (University of Colombo),Bio Science,40329.0,25851.0,1.7372
2022,MATALE,BIOCHEMISTRY & MOLECULAR BIOLOGY (University of Colombo),Bio Science,40329.0,25851.0,1.5588
2022,KANDY,BIOCHEMISTRY & MOLECULAR BIOLOGY (University of Colombo),Bio Science,40329.0,25851.0,1.7709
2022,NUWARA ELIYA,BIOCHEMISTRY & MOLECULAR BIOLOGY (University of Colombo),Bio Science,40329.0,25851.0,1.315
2022,GALLE,BIOCHEMISTRY & MOLECULAR BIOLOGY (University of Colombo),Bio Science,40329.0,25851.0,1.7812
2022,MATARA,BIOCHEMISTRY & MOLECULAR BIOLOGY (University of Colombo),Bio Science,40329.0,25851.0,1.7361
2022,HAMBANTOTA,BIOCHEMISTRY & MOLECULAR BIOLOGY (University of Colombo),Bio Science,40329.0,25851.0,1.7306
2022,JAFFNA,BIOCHEMISTRY & MOLECULAR BIOLOGY (University of Colombo),Bio Science,40329.0,25851.0,1.7859
2022,KILINOCHCHI,BIOCHEMISTRY & MOLECULAR BIOLOGY (University of Colombo),Bio Science,40329.0,25851.0,1.5353
2022,MANNAR,BIOCHEMISTRY & MOLECULAR BIOLOGY (University of Colombo),Bio Science,40329.0,25851.0,1.5458
2022,MULLAITIVU,BIOCHEMISTRY & MOLECULAR BIOLOGY (University of Colombo),Bio Science,40329.0,25851.0,1.3834
2022,VAVUNIYA,BIOCHEMISTRY & MOLECULAR BIOLOGY (University of Colombo),Bio Science,40329.0,25851.0,1.7345
2022,TRINCOMALEE,BIOCHEMISTRY & MOLECULAR BIOLOGY (University of Colombo),Bio Science,40329.0,25851.0,1.6639
2022,BATTICALOA,BIOCHEMISTRY & MOLECULAR BIOLOGY (University of Colombo),Bio Science,40329.0,25851.0,1.753
2022,AMPARA,BIOCHEMISTRY & MOLECULAR BIOLOGY (University of Colombo),Bio Science,40329.0,25851.0,1.7033
2022,PUTTALAM,BIOCHEMISTRY & MOLECULAR BIOLOGY (University of Colombo),Bio Science,40329.0,25851.0,1.6201
2022,KURUNEGALA,BIOCHEMISTRY & MOLECULAR BIOLOGY (University of Colombo),Bio Science,40329.0,25851.0,1.7739
2022,ANURADHAPURA,BIOCHEMISTRY & MOLECULAR BIOLOGY (University of Colombo),Bio Science,40329.0,25851.0,1.5009
2022,POLONNARUWA,BIOCHEMISTRY & MOLECULAR BIOLOGY (University of Colombo),Bio Science,40329.0,25851.0,1.317
2022,BADULLA,BIOCHEMISTRY & MOLECULAR BIOLOGY (University of Colombo),Bio Science,40329.0,25851.0,1.6644
2022,MONARAGALA,BIOCHEMISTRY & MOLECULAR BIOLOGY (University of Colombo),Bio Science,40329.0,25851.0,1.5776
2022,KEGALLE,BIOCHEMISTRY & MOLECULAR BIOLOGY (University of Colombo),Bio Science,40329.0,25851.0,1.7437
2022,RATNAPURA,BIOCHEMISTRY & MOLECULAR BIOLOGY (University of Colombo),Bio Science,40329.0,25851.0,1.7147
2022,COLOMBO,AGRICULTURAL TECHNOLOGY & MANAGEMENT (University of Peradeniya),Bio Science,40329.0,25851.0,1.1759
2022,GAMPAHA,AGRICULTURAL TECHNOLOGY & MANAGEMENT (University of Peradeniya),Bio Science,40329.0,25851.0,1.204
2022,KALUTARA,AGRICULTURAL TECHNOLOGY & MANAGEMENT (University of Peradeniya),Bio Science,40329.0,25851.0,1.2884
2022,MATALE,AGRICULTURAL TECHNOLOGY & MANAGEMENT (University of Peradeniya),Bio Science,40329.0,25851.0,1.2325
2022,KANDY,AGRICULTURAL TECHNOLOGY & MANAGEMENT (University of Peradeniya),Bio Science,40329.0,25851.0,1.3487
2022,NUWARA ELIYA,AGRICULTURAL TECHNOLOGY & MANAGEMENT (University of Peradeniya),Bio Science,40329.0,25851.0,1.1548
2022,GALLE,AGRICULTURAL TECHNOLOGY & MANAGEMENT (University of Peradeniya),Bio Science,40329.0,25851.0,1.309
2022,MATARA,AGRICULTURAL TECHNOLOGY & MANAGEMENT (University of Peradeniya),Bio Science,40329.0,25851.0,1.3705
2022,HAMBANTOTA,AGRICULTURAL TECHNOLOGY & MANAGEMENT (University of Peradeniya),Bio Science,40329.0,25851.0,1.3042
2022,JAFFNA,AGRICULTURAL TECHNOLOGY & MANAGEMENT (University of Peradeniya),Bio Science,40329.0,25851.0,1.3043
2022,KILINOCHCHI,AGRICULTURAL TECHNOLOGY & MANAGEMENT (University of Peradeniya),Bio Science,40329.0,25851.0,1.2744
2022,MANNAR,AGRICULTURAL TECHNOLOGY & MANAGEMENT (University of Peradeniya),Bio Science,40329.0,25851.0,1.2453
2022,MULLAITIVU,AGRICULTURAL TECHNOLOGY & MANAGEMENT (University of Peradeniya),Bio Science,40329.0,25851.0,1.2566
2022,VAVUNIYA,AGRICULTURAL TECHNOLOGY & MANAGEMENT (University of Peradeniya),Bio Science,40329.0,25851.0,0.6477
2022,TRINCOMALEE,AGRICULTURAL TECHNOLOGY & MANAGEMENT (University of Peradeniya),Bio Science,40329.0,25851.0,1.0878
2022,BATTICALOA,AGRICULTURAL TECHNOLOGY & MANAGEMENT (University of Peradeniya),Bio Science,40329.0,25851.0,1.1553
2022,AMPARA,AGRICULTURAL TECHNOLOGY & MANAGEMENT (University of Peradeniya),Bio Science,40329.0,25851.0,1.3384
2022,PUTTALAM,AGRICULTURAL TECHNOLOGY & MANAGEMENT (University of Peradeniya),Bio Science,40329.0,25851.0,1.1835
2022,KURUNEGALA,AGRICULTURAL TECHNOLOGY & MANAGEMENT (University of Peradeniya),Bio Science,40329.0,25851.0,1.3325
2022,ANURADHAPURA,AGRICULTURAL TECHNOLOGY & MANAGEMENT (University of Peradeniya),Bio Science,40329.0,25851.0,1.2957
2022,POLONNARUWA,AGRICULTURAL TECHNOLOGY & MANAGEMENT (University of Peradeniya),Bio Science,40329.0,25851.0,1.2649
2022,BADULLA,AGRICULTURAL TECHNOLOGY & MANAGEMENT (University of Peradeniya),Bio Science,40329.0,25851.0,1.3423
2022,MONARAGALA,AGRICULTURAL TECHNOLOGY & MANAGEMENT (University of Peradeniya),Bio Science,40329.0,25851.0,1.2858
2022,KEGALLE,AGRICULTURAL TECHNOLOGY & MANAGEMENT (University of Peradeniya),Bio Science,40329.0,25851.0,1.267
2022,RATNAPURA,AGRICULTURAL TECHNOLOGY & MANAGEMENT (University of Peradeniya),Bio Science,40329.0,25851.0,1.2033
2022,COLOMBO,AGRICULTURE (University of Jaffna),Bio Science,40329.0,25851.0,0.4638
2022,GAMPAHA,AGRICULTURE (University of Jaffna),Bio Science,40329.0,25851.0,0.4618
2022,KALUTARA,AGRICULTURE (University of Jaffna),Bio Science,40329.0,25851.0,0.6491
2022,MATALE,AGRICULTURE (University of Jaffna),Bio Science,40329.0,25851.0,0.656
2022,KANDY,AGRICULTURE (University of Jaffna),Bio Science,40329.0,25851.0,0.7642
2022,NUWARA ELIYA,AGRICULTURE (University of Jaffna),Bio Science,40329.0,25851.0,0.4627
2022,GALLE,AGRICULTURE (University of Jaffna),Bio Science,40329.0,25851.0,0.6394
2022,MATARA,AGRICULTURE (University of Jaffna),Bio Science,40329.0,25851.0,0.6099
2022,HAMBANTOTA,AGRICULTURE (University of Jaffna),Bio Science,40329.0,25851.0,0.8231
2022,JAFFNA,AGRICULTURE (University of Jaffna),Bio Science,40329.0,25851.0,0.6679
2022,KILINOCHCHI,AGRICULTURE (University of Jaffna),Bio Science,40329.0,25851.0,0.5958
2022,MANNAR,AGRICULTURE (University of Jaffna),Bio Science,40329.0,25851.0,0.4667
2022,MULLAITIVU,AGRICULTURE (University of Jaffna),Bio Science,40329.0,25851.0,0.6176
2022,VAVUNIYA,AGRICULTURE (University of Jaffna),Bio Science,40329.0,25851.0,0.5199
2022,TRINCOMALEE,AGRICULTURE (University of Jaffna),Bio Science,40329.0,25851.0,0.4674
2022,BATTICALOA,AGRICULTURE (University of Jaffna),Bio Science,40329.0,25851.0,0.5724
2022,AMPARA,AGRICULTURE (University of Jaffna),Bio Science,40329.0,25851.0,0.5844
2022,PUTTALAM,AGRICULTURE (University of Jaffna),Bio Science,40329.0,25851.0,0.4726
2022,KURUNEGALA,AGRICULTURE (University of Jaffna),Bio Science,40329.0,25851.0,0.6497
2022,ANURADHAPURA,AGRICULTURE (University of Jaffna),Bio Science,40329.0,25851.0,0.4627
2022,POLONNARUWA,AGRICULTURE (University of Jaffna),Bio Science,40329.0,25851.0,0.5278
2022,BADULLA,AGRICULTURE (University of Jaffna),Bio Science,40329.0,25851.0,0.5294
2022,MONARAGALA,AGRICULTURE (University of Jaffna),Bio Science,40329.0,25851.0,0.4781
2022,KEGALLE,AGRICULTURE (University of Jaffna),Bio Science,40329.0,25851.0,0.6261
2022,RATNAPURA,AGRICULTURE (University of Jaffna),Bio Science,40329.0,25851.0,0.5341
2022,COLOMBO,"AGRICULTURE (Eastern University, Sri Lanka)",Bio Science,40329.0,25851.0,0.4158
2022,GAMPAHA,"AGRICULTURE (Eastern University, Sri Lanka)",Bio Science,40329.0,25851.0,0.4227
2022,KALUTARA,"AGRICULTURE (Eastern University, Sri Lanka)",Bio Science,40329.0,25851.0,0.7903
2022,MATALE,"AGRICULTURE (Eastern University, Sri Lanka)",Bio Science,40329.0,25851.0,
2022,KANDY,"AGRICULTURE (Eastern University, Sri Lanka)",Bio Science,40329.0,25851.0,0.6029
2022,NUWARA ELIYA,"AGRICULTURE (Eastern University, Sri Lanka)",Bio Science,40329.0,25851.0,0.3495
2022,GALLE,"AGRICULTURE (Eastern University, Sri Lanka)",Bio Science,40329.0,25851.0,0.6045
2022,MATARA,"AGRICULTURE (Eastern University, Sri Lanka)",Bio Science,40329.0,25851.0,0.5849
2022,HAMBANTOTA,"AGRICULTURE (Eastern University, Sri Lanka)",Bio Science,40329.0,25851.0,0.6204
2022,JAFFNA,"AGRICULTURE (Eastern University, Sri Lanka)",Bio Science,40329.0,25851.0,0.6728
2022,KILINOCHCHI,"AGRICULTURE (Eastern University, Sri Lanka)",Bio Science,40329.0,25851.0,0.4655
2022,MANNAR,"AGRICULTURE (Eastern University, Sri Lanka)",Bio Science,40329.0,25851.0,0.3943
2022,MULLAITIVU,"AGRICULTURE (Eastern University, Sri Lanka)",Bio Science,40329.0,25851.0,0.7097
2022,VAVUNIYA,"AGRICULTURE (Eastern University, Sri Lanka)",Bio Science,40329.0,25851.0,0.4281
2022,TRINCOMALEE,"AGRICULTURE (Eastern University, Sri Lanka)",Bio Science,40329.0,25851.0,0.473
2022,BATTICALOA,"AGRICULTURE (Eastern University, Sri Lanka)",Bio Science,40329.0,25851.0,0.5697
2022,AMPARA,"AGRICULTURE (Eastern University, Sri Lanka)",Bio Science,40329.0,25851.0,0.6102
2022,PUTTALAM,"AGRICULTURE (Eastern University, Sri Lanka)",Bio Science,40329.0,25851.0,0.3803
2022,KURUNEGALA,"AGRICULTURE (Eastern University, Sri Lanka)",Bio Science,40329.0,25851.0,0.627
2022,ANURADHAPURA,"AGRICULTURE (Eastern University, Sri Lanka)",Bio Science,40329.0,25851.0,0.4504
2022,POLONNARUWA,"AGRICULTURE (Eastern University, Sri Lanka)",Bio Science,40329.0,25851.0,0.322
2022,BADULLA,"AGRICULTURE (Eastern University, Sri Lanka)",Bio Science,40329.0,25851.0,0.5394
2022,MONARAGALA,"AGRICULTURE (Eastern University, Sri Lanka)",Bio Science,40329.0,25851.0,0.4486
2022,KEGALLE,"AGRICULTURE (Eastern University, Sri Lanka)",Bio Science,40329.0,25851.0,0.6326
2022,RATNAPURA,"AGRICULTURE (Eastern University, Sri Lanka)",Bio Science,40329.0,25851.0,0.5334
2022,COLOMBO,AGRICULTURE (Rajarata University of Sri Lanka),Bio Science,40329.0,25851.0,0.5911
2022,GAMPAHA,AGRICULTURE (Rajarata University of Sri Lanka),Bio Science,40329.0,25851.0,0.5781
2022,KALUTARA,AGRICULTURE (Rajarata University of Sri Lanka),Bio Science,40329.0,25851.0,0.5987
2022,MATALE,AGRICULTURE (Rajarata University of Sri Lanka),Bio Science,40329.0,25851.0,0.6104
2022,KANDY,AGRICULTURE (Rajarata University of Sri Lanka),Bio Science,40329.0,25851.0,0.6183
2022,NUWARA ELIYA,AGRICULTURE (Rajarata University of Sri Lanka),Bio Science,40329.0,25851.0,0.6258
2022,GALLE,AGRICULTURE (Rajarata University of Sri Lanka),Bio Science,40329.0,25851.0,0.5857
2022,MATARA,AGRICULTURE (Rajarata University of Sri Lanka),Bio Science,40329.0,25851.0,0.5798
2022,HAMBANTOTA,AGRICULTURE (Rajarata University of Sri Lanka),Bio Science,40329.0,25851.0,0.6221
2022,JAFFNA,AGRICULTURE (Rajarata University of Sri Lanka),Bio Science,40329.0,25851.0,0.7215
2022,KILINOCHCHI,AGRICULTURE (Rajarata University of Sri Lanka),Bio Science,40329.0,25851.0,0.8534
2022,MANNAR,AGRICULTURE (Rajarata University of Sri Lanka),Bio Science,40329.0,25851.0,
2022,MULLAITIVU,AGRICULTURE (Rajarata University of Sri Lanka),Bio Science,40329.0,25851.0,
2022,VAVUNIYA,AGRICULTURE (Rajarata University of Sri Lanka),Bio Science,40329.0,25851.0,
2022,TRINCOMALEE,AGRICULTURE (Rajarata University of Sri Lanka),Bio Science,40329.0,25851.0,
2022,BATTICALOA,AGRICULTURE (Rajarata University of Sri Lanka),Bio Science,40329.0,25851.0,
2022,AMPARA,AGRICULTURE (Rajarata University of Sri Lanka),Bio Science,40329.0,25851.0,0.5905
2022,PUTTALAM,AGRICULTURE (Rajarata University of Sri Lanka),Bio Science,40329.0,25851.0,0.6016
2022,KURUNEGALA,AGRICULTURE (Rajarata University of Sri Lanka),Bio Science,40329.0,25851.0,0.6299
2022,ANURADHAPURA,AGRICULTURE (Rajarata University of Sri Lanka),Bio Science,40329.0,25851.0,0.6045
